timestamp,record,latitude,longitude,height,speed,course,satellites,validity,hdop,vdop,pdop,sep,ax,ay,az,gx,gy,gz,mx,my,mz,temp_imu,temp_1,temp_2,temp_3,temp_4,atm,year,month,day,hour,minute,second,rssi,ref
2024-09-11 09:59:00.000,0,59.902522,10.745029,5.9,2.02,,12,,0.74,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,0,25,
2024-09-11 09:59:05.000,0,59.902611,10.744975,6.8,2.09,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,5,25,
2024-09-11 09:59:10.000,0,59.902701,10.744912,8.3,2.12,,12,,0.77,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,10,25,
2024-09-11 09:59:15.000,0,59.902787,10.744857,10.5,1.77,,12,,0.77,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,15,25,
2024-09-11 09:59:20.000,0,59.902856,10.74481,12.1,1.56,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,20,25,
2024-09-11 09:59:25.000,0,59.902914,10.744775,13.4,1.44,,12,,0.77,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,25,25,
2024-09-11 09:59:30.000,0,59.902971,10.744737,14.2,1.27,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,30,25,
2024-09-11 09:59:35.000,0,59.903026,10.744699,15.3,1.29,,12,,0.74,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,35,30,
2024-09-11 09:59:40.000,0,59.903081,10.74466,15.8,1.34,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,40,30,
2024-09-11 09:59:45.000,0,59.903137,10.744612,15.6,1.35,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,45,30,
2024-09-11 09:59:50.000,0,59.903188,10.744563,15.5,1.33,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,50,30,
2024-09-11 09:59:55.000,0,59.903242,10.744521,15.4,1.31,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,9,59,55,30,
2024-09-11 10:00:00.000,0,59.903294,10.744487,15.7,1.14,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,0,27,
2024-09-11 10:00:05.000,0,59.903344,10.744454,16.2,1.21,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,5,27,
2024-09-11 10:00:10.000,0,59.903393,10.744415,15.8,1.15,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,10,27,
2024-09-11 10:00:15.000,0,59.903437,10.744376,15.1,0.78,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,15,27,
2024-09-11 10:00:20.000,0,59.903469,10.744342,14.6,0.67,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,20,27,
2024-09-11 10:00:25.000,0,59.903496,10.744307,13.9,0.6,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,25,27,
2024-09-11 10:00:30.000,0,59.903517,10.744281,13.4,0.41,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,30,27,
2024-09-11 10:00:35.000,0,59.903535,10.744269,12.9,0.31,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,35,27,
2024-09-11 10:00:40.000,0,59.903549,10.744252,12.2,0.32,,12,,0.64,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,40,27,
2024-09-11 10:00:45.000,0,59.903564,10.744235,12,0.27,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,45,27,
2024-09-11 10:00:50.000,0,59.90359,10.744215,11.9,0.47,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,50,24,
2024-09-11 10:00:55.000,0,59.903613,10.744201,11.3,0.48,,12,,0.64,,,,,,,,,,,,,,,,,,,2024,9,11,10,0,55,24,
2024-09-11 10:01:00.000,0,59.903635,10.744215,11.2,1.06,,12,,0.64,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,0,24,
2024-09-11 10:01:05.000,0,59.903621,10.744291,14.3,1.36,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,5,24,
2024-09-11 10:01:10.000,0,59.903532,10.744363,14.8,2.4,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,10,24,
2024-09-11 10:01:15.000,0,59.903425,10.744474,15.3,2.67,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,15,25,
2024-09-11 10:01:20.000,0,59.903328,10.744619,16.5,2.72,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,20,25,
2024-09-11 10:01:25.000,0,59.903215,10.74477,15.2,2.7,,12,,0.64,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,25,25,
2024-09-11 10:01:30.000,0,59.903111,10.744897,13.7,2.83,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,30,25,
2024-09-11 10:01:35.000,0,59.903,10.745027,12.8,2.77,,12,,0.63,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,35,25,
2024-09-11 10:01:40.000,0,59.902886,10.745124,12.4,2.75,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,40,30,
2024-09-11 10:01:45.000,0,59.902766,10.745187,12.4,2.84,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,45,30,
2024-09-11 10:01:50.000,0,59.902644,10.745256,12,2.81,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,50,30,
2024-09-11 10:01:55.000,0,59.902512,10.745294,11.5,2.59,,12,,0.59,,,,,,,,,,,,,,,,,,,2024,9,11,10,1,55,30,
2024-09-11 10:02:00.000,0,59.902393,10.745297,10.7,2.76,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,0,30,
2024-09-11 10:02:05.000,0,59.90227,10.745281,10.5,2.81,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,5,26,
2024-09-11 10:02:10.000,0,59.90214,10.745238,10.3,2.79,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,10,26,
2024-09-11 10:02:15.000,0,59.902029,10.745154,9.9,2.94,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,15,26,
2024-09-11 10:02:20.000,0,59.901928,10.744984,9.5,2.9,,12,,0.58,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,20,26,
2024-09-11 10:02:25.000,0,59.90185,10.744799,8.8,2.89,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,25,26,
2024-09-11 10:02:30.000,0,59.901759,10.744595,8.4,2.94,,12,,0.59,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,30,28,
2024-09-11 10:02:35.000,0,59.901678,10.744369,7.9,3.25,,12,,0.58,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,35,28,
2024-09-11 10:02:40.000,0,59.901611,10.744116,7.2,3.23,,12,,0.57,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,40,28,
2024-09-11 10:02:45.000,0,59.901532,10.743869,6.8,3.39,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,45,28,
2024-09-11 10:02:50.000,0,59.901455,10.743613,6,3.68,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,50,28,
2024-09-11 10:02:55.000,0,59.901393,10.743299,5.6,4.06,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,2,55,29,
2024-09-11 10:03:00.000,0,59.901363,10.74291,5.2,4.79,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,0,29,
2024-09-11 10:03:05.000,0,59.901357,10.742461,5.4,5.23,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,5,29,
2024-09-11 10:03:10.000,0,59.901377,10.741978,5.3,5.47,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,10,29,
2024-09-11 10:03:15.000,0,59.901398,10.741485,5.1,5.7,,12,,0.58,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,15,29,
2024-09-11 10:03:20.000,0,59.901441,10.740972,5,5.94,,12,,0.57,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,20,29,
2024-09-11 10:03:25.000,0,59.901502,10.740427,4.9,6.54,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,25,29,
2024-09-11 10:03:30.000,0,59.901574,10.739877,4.6,6.91,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,30,29,
2024-09-11 10:03:35.000,0,59.901668,10.739251,4.4,7.03,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,35,29,
2024-09-11 10:03:40.000,0,59.901762,10.738665,4.5,6.97,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,40,29,
2024-09-11 10:03:45.000,0,59.901869,10.738079,4.8,7.04,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,45,27,
2024-09-11 10:03:50.000,0,59.90197,10.737483,4.9,7.05,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,50,27,
2024-09-11 10:03:55.000,0,59.902051,10.736899,4.7,7.17,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,3,55,27,
2024-09-11 10:04:00.000,0,59.902145,10.736247,4.5,7.35,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,0,27,
2024-09-11 10:04:05.000,0,59.90224,10.735624,4.3,7.35,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,5,27,
2024-09-11 10:04:10.000,0,59.902333,10.734999,3.9,7.29,,12,,0.57,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,10,31,
2024-09-11 10:04:15.000,0,59.902431,10.734378,3.7,7.25,,12,,0.57,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,15,31,
2024-09-11 10:04:20.000,0,59.902549,10.733769,3.5,7.31,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,20,31,
2024-09-11 10:04:25.000,0,59.902678,10.733169,3.7,7.22,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,25,31,
2024-09-11 10:04:30.000,0,59.902794,10.732572,3.9,7.13,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,30,31,
2024-09-11 10:04:35.000,0,59.902913,10.731959,3.9,7.4,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,35,31,
2024-09-11 10:04:40.000,0,59.903034,10.731348,4.2,7.42,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,40,31,
2024-09-11 10:04:45.000,0,59.90317,10.730742,4.1,7.36,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,45,31,
2024-09-11 10:04:50.000,0,59.903325,10.730189,4.2,7.06,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,50,31,
2024-09-11 10:04:55.000,0,59.903474,10.729652,4.3,7.29,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,4,55,31,
2024-09-11 10:05:00.000,0,59.903641,10.729048,4.1,7.35,,12,,0.53,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,0,23,
2024-09-11 10:05:05.000,0,59.90378,10.728445,3.9,7.38,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,5,23,
2024-09-11 10:05:10.000,0,59.903923,10.727842,3.9,7.41,,12,,0.53,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,10,23,
2024-09-11 10:05:15.000,0,59.904055,10.727281,3.9,6.25,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,15,23,
2024-09-11 10:05:20.000,0,59.904159,10.726855,3.8,4.47,,12,,0.53,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,20,23,
2024-09-11 10:05:25.000,0,59.904244,10.72646,3.9,5.28,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,25,27,
2024-09-11 10:05:30.000,0,59.904343,10.725976,4,6.4,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,30,27,
2024-09-11 10:05:35.000,0,59.904474,10.72542,4,7.31,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,35,27,
2024-09-11 10:05:40.000,0,59.904592,10.724785,4.2,7.87,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,40,27,
2024-09-11 10:05:45.000,0,59.904722,10.724125,4.2,7.91,,12,,0.53,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,45,27,
2024-09-11 10:05:50.000,0,59.904871,10.7235,4.1,7.58,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,50,28,
2024-09-11 10:05:55.000,0,59.905015,10.722875,4,7.86,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,5,55,28,
2024-09-11 10:06:00.000,0,59.905136,10.722272,4.1,7.35,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,0,28,
2024-09-11 10:06:05.000,0,59.905245,10.721626,4.1,7.76,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,5,28,
2024-09-11 10:06:10.000,0,59.905344,10.720989,4,7.32,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,10,28,
2024-09-11 10:06:15.000,0,59.905456,10.720384,3.9,7.29,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,15,25,
2024-09-11 10:06:20.000,0,59.905602,10.719784,3.7,7.7,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,20,25,
2024-09-11 10:06:25.000,0,59.905751,10.719167,3.6,7.62,,12,,0.53,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,25,25,
2024-09-11 10:06:30.000,0,59.905958,10.718619,3.9,7.72,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,30,25,
2024-09-11 10:06:35.000,0,59.906206,10.718203,3.6,6.82,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,35,25,
2024-09-11 10:06:40.000,0,59.906473,10.717963,4,5.27,,12,,0.55,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,40,30,
2024-09-11 10:06:45.000,0,59.906651,10.717867,3.8,3.45,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,45,30,
2024-09-11 10:06:50.000,0,59.906805,10.717842,3.9,3.44,,12,,0.53,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,50,30,
2024-09-11 10:06:55.000,0,59.906975,10.717832,4,3.81,,12,,0.53,,,,,,,,,,,,,,,,,,,2024,9,11,10,6,55,30,
2024-09-11 10:07:00.000,0,59.907137,10.717841,4.3,3.36,,12,,0.53,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,0,30,
2024-09-11 10:07:05.000,0,59.907279,10.717913,4.1,3.36,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,5,31,
2024-09-11 10:07:10.000,0,59.907406,10.718018,3.9,2.64,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,10,31,
2024-09-11 10:07:15.000,0,59.907489,10.718111,4.1,1.83,,12,,0.54,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,15,31,
2024-09-11 10:07:20.000,0,59.907548,10.718211,4.4,1.57,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,20,31,
2024-09-11 10:07:25.000,0,59.907592,10.718316,4.5,1.47,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,25,31,
2024-09-11 10:07:30.000,0,59.907643,10.718405,4.8,1.47,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,30,31,
2024-09-11 10:07:35.000,0,59.907688,10.718503,5.3,1.28,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,35,31,
2024-09-11 10:07:40.000,0,59.907719,10.718613,5.8,1.39,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,40,31,
2024-09-11 10:07:45.000,0,59.90775,10.718707,6.3,0.94,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,45,31,
2024-09-11 10:07:50.000,0,59.907778,10.718765,6.5,0.74,,12,,0.59,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,50,31,
2024-09-11 10:07:55.000,0,59.907794,10.718797,6.6,0.32,,12,,0.59,,,,,,,,,,,,,,,,,,,2024,9,11,10,7,55,31,
2024-09-11 10:08:00.000,0,59.907793,10.718807,6.5,0.04,,12,,0.59,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,0,31,
2024-09-11 10:08:05.000,0,59.907787,10.718818,6.4,0.29,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,5,31,
2024-09-11 10:08:10.000,0,59.907778,10.718834,6.1,0.3,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,10,31,
2024-09-11 10:08:15.000,0,59.907775,10.718851,5.8,0.2,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,15,31,
2024-09-11 10:08:20.000,0,59.907776,10.718873,5.3,0.35,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,20,31,
2024-09-11 10:08:25.000,0,59.90777,10.718892,5,0.24,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,25,31,
2024-09-11 10:08:30.000,0,59.907765,10.71891,4.5,0.2,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,30,31,
2024-09-11 10:08:35.000,0,59.907761,10.718928,4.3,0.24,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,35,31,
2024-09-11 10:08:40.000,0,59.907752,10.718951,4.3,0.52,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,40,31,
2024-09-11 10:08:45.000,0,59.907748,10.718973,4.1,0.22,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,45,31,
2024-09-11 10:08:50.000,0,59.907743,10.718981,4,0.26,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,50,31,
2024-09-11 10:08:55.000,0,59.90774,10.718976,4.1,0.15,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,8,55,31,
2024-09-11 10:09:00.000,0,59.907735,10.718982,4.2,0.15,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,0,31,
2024-09-11 10:09:05.000,0,59.907732,10.718982,4.3,0.14,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,5,31,
2024-09-11 10:09:10.000,0,59.90773,10.718979,4.6,0.21,,12,,0.74,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,10,31,
2024-09-11 10:09:15.000,0,59.907726,10.718979,4.8,0.28,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,15,31,
2024-09-11 10:09:20.000,0,59.907728,10.718977,5.3,0.08,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,20,31,
2024-09-11 10:09:25.000,0,59.907725,10.718976,6.4,0.15,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,25,31,
2024-09-11 10:09:30.000,0,59.907721,10.718979,6.4,0.16,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,30,31,
2024-09-11 10:09:35.000,0,59.907721,10.718977,6.1,0.1,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,35,31,
2024-09-11 10:09:40.000,0,59.907719,10.718979,6.1,0.08,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,40,31,
2024-09-11 10:09:45.000,0,59.907717,10.718979,6,0.15,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,45,31,
2024-09-11 10:09:50.000,0,59.907719,10.718977,6.6,0.05,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,50,31,
2024-09-11 10:09:55.000,0,59.907719,10.718978,6.6,0.06,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,9,55,31,
2024-09-11 10:10:00.000,0,59.907716,10.718982,6.1,0.03,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,0,29,
2024-09-11 10:10:05.000,0,59.907717,10.718986,6.1,0.21,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,5,29,
2024-09-11 10:10:10.000,0,59.907716,10.718988,6,0.02,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,10,29,
2024-09-11 10:10:15.000,0,59.907717,10.718994,6.1,0.17,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,15,29,
2024-09-11 10:10:20.000,0,59.907714,10.718998,6.2,0.23,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,20,29,
2024-09-11 10:10:25.000,0,59.907711,10.718997,5.9,0.16,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,25,31,
2024-09-11 10:10:30.000,0,59.907709,10.719003,5.3,0.04,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,30,31,
2024-09-11 10:10:36.000,0,59.907711,10.719019,5.2,0.55,,12,,0.72,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,36,31,
2024-09-11 10:10:41.000,0,59.907711,10.719047,4.7,0.19,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,41,31,
2024-09-11 10:10:46.000,0,59.90769,10.719059,5.2,0.6,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,46,31,
2024-09-11 10:10:50.000,0,59.907679,10.719065,4.1,0.02,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,50,31,
2024-09-11 10:10:56.000,0,59.907678,10.719066,3.9,0.05,,12,,0.72,,,,,,,,,,,,,,,,,,,2024,9,11,10,10,56,31,
2024-09-11 10:11:00.000,0,59.907679,10.719066,4,0.02,,12,,0.72,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,0,31,
2024-09-11 10:11:06.000,0,59.907678,10.719067,4.6,0.03,,12,,0.72,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,6,31,
2024-09-11 10:11:11.000,0,59.907676,10.719071,4.9,0.01,,12,,0.72,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,11,31,
2024-09-11 10:11:16.000,0,59.907675,10.719074,5.4,0.1,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,16,31,
2024-09-11 10:11:21.000,0,59.907678,10.719076,5.7,0.02,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,21,31,
2024-09-11 10:11:26.000,0,59.907676,10.719079,6,0.05,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,26,31,
2024-09-11 10:11:31.000,0,59.907673,10.719084,6,0.1,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,31,31,
2024-09-11 10:11:36.000,0,59.907671,10.719084,5.9,0.04,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,36,31,
2024-09-11 10:11:41.000,0,59.907667,10.719082,5.3,0.1,,12,,0.72,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,41,31,
2024-09-11 10:11:46.000,0,59.907663,10.719079,4.7,0.03,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,46,31,
2024-09-11 10:11:51.000,0,59.90766,10.719082,4.5,0.07,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,51,31,
2024-09-11 10:11:56.000,0,59.907656,10.71909,4.5,0.09,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,11,56,31,
2024-09-11 10:12:01.000,0,59.907657,10.719089,5.3,0.55,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,1,31,
2024-09-11 10:12:06.000,0,59.907649,10.719082,5.3,0.05,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,6,31,
2024-09-11 10:12:11.000,0,59.907655,10.719081,6.5,0.05,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,11,31,
2024-09-11 10:12:16.000,0,59.907652,10.719087,6.1,0.03,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,16,31,
2024-09-11 10:12:21.000,0,59.907651,10.719092,6.3,0.01,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,21,31,
2024-09-11 10:12:26.000,0,59.907651,10.719092,7.1,0.03,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,26,31,
2024-09-11 10:12:31.000,0,59.907655,10.719097,8.1,0.01,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,31,31,
2024-09-11 10:12:36.000,0,59.90766,10.719105,9.5,0.05,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,36,31,
2024-09-11 10:12:41.000,0,59.907664,10.719111,10.7,0.04,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,41,31,
2024-09-11 10:12:46.000,0,59.907667,10.719118,11.5,0.04,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,46,31,
2024-09-11 10:12:51.000,0,59.907668,10.719121,12.7,0,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,51,31,
2024-09-11 10:12:56.000,0,59.907667,10.719123,13.1,0.02,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,12,56,31,
2024-09-11 10:13:01.000,0,59.907667,10.719121,13.3,0.03,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,1,31,
2024-09-11 10:13:06.000,0,59.90767,10.719116,13.6,0.05,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,6,31,
2024-09-11 10:13:11.000,0,59.90767,10.71911,13.5,0.05,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,11,31,
2024-09-11 10:13:16.000,0,59.907672,10.71911,13.7,0.08,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,16,31,
2024-09-11 10:13:21.000,0,59.90767,10.719112,12.8,0.04,,12,,0.75,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,21,31,
2024-09-11 10:13:26.000,0,59.907668,10.71912,12.5,0.02,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,26,31,
2024-09-11 10:13:31.000,0,59.90767,10.719122,12.6,0.06,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,31,31,
2024-09-11 10:13:36.000,0,59.907671,10.719123,12.1,0.04,,12,,0.76,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,36,31,
2024-09-11 10:13:41.000,0,59.907672,10.719125,11.7,0.04,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,41,31,
2024-09-11 10:13:46.000,0,59.907672,10.719124,11.5,0.03,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,46,31,
2024-09-11 10:13:51.000,0,59.907674,10.719122,11.2,0.02,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,51,31,
2024-09-11 10:13:56.000,0,59.907675,10.71912,11.1,0.02,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,13,56,31,
